logFC	logCPM	LR	PValue	FDR	geneId
-1.01886378668577	1.37781168064557	14.840231909286	0.000117012508910383	0.00710044065890605	AT4G31910
0.597349549358527	4.74310264109596	14.8326787139106	0.000117482057637927	0.00710044065890605	AT1G28190
-0.661262584958952	3.15947296035059	14.8177969758913	0.000118412746554836	0.007131078736969	AT2G40970
0.613349495535431	6.87533555311778	14.7928995594822	0.000119986431277408	0.00720231255889272	AT1G19450
0.678716964708069	4.23546052769989	14.7679502195825	0.000121584518271236	0.00727454383994262	AT2G35060
0.650557787029683	4.82312648962766	14.6651805797651	0.000128396367526019	0.00765724356236076	AT3G17120
0.627601065954098	3.9595794655403	14.5629470546153	0.000135553988242311	0.0080321186344994	AT2G39220
0.836286027210902	2.42904647463071	14.5481548446163	0.000136622384149814	0.00806947850997684	AT2G18196
-0.688265976210698	2.40929484002796	14.5111743327238	0.000139330615359773	0.00820314562252363	AT2G03500
0.794787766289649	3.25504613500064	14.4097702149702	0.000147037456009817	0.00860192456936158	AT5G39785
0.639081898352509	2.5453524818115	14.242301986206	0.000160716844787886	0.00931349061556968	AT5G07620
0.612967573706764	2.87622025863472	14.1664593425727	0.000167326828343143	0.00966614041601079	AT3G58850
-0.998176357338332	1.38275212486794	14.0716566498851	0.000175975719226409	0.0101024316321005	AT3G25130
-0.90141035340737	1.37884891048438	13.9258555398997	0.000190164539428272	0.0108159016437784	AT1G14190
0.677732940316599	3.57821739450696	13.9168226057417	0.000191080587917045	0.0108345633050317	AT4G34770
0.679042078590027	5.48152860881837	13.8239493815563	0.000200760814442403	0.0112793301480018	AT1G22770
0.948505517422572	3.06644640826657	13.6239860570329	0.000223314055323781	0.0124703982166868	AT2G32510
-0.715965059361112	2.28361956767391	13.6173622367474	0.000224103329193547	0.0124766651068842	AT5G05790
1.04820856010765	2.10131364264313	13.5825439413817	0.000228298628548167	0.0126338952759328	AT1G14630
0.796066939063531	1.96460923522261	13.4285155218812	0.000247828148828845	0.0135117666467987	AT5G38240
1.02702207376734	1.40958816110054	13.2327606695436	0.000275098336306088	0.0146517691949381	AT2G31180
-0.642900476184435	3.48286328829345	13.1465544470168	0.000288048446663852	0.0150799908384133	AT5G01740
0.717468660142327	1.93357912598808	13.1099090076231	0.000293737954376274	0.0153308613575288	AT5G03890
1.36206844119843	0.0563000651102386	13.1050279416246	0.000294504282644084	0.0153308613575288	AT1G24430
0.844153075609345	5.41592051832385	13.0734684223911	0.000299508016912211	0.0155474189736851	AT1G18400
0.993035185455835	1.0029223937754	13.020382224018	0.000308118919856599	0.0159494816154983	AT5G25160
-0.704403318183675	2.58766521386897	12.8363056044402	0.000339958166029248	0.0171168007748278	AT1G50420
-0.848115733726577	3.23379559594654	12.7849555612787	0.000349418066084277	0.0174974894614159	AT3G13960
-0.645331074368114	2.95141676414503	12.701194266	0.000365422122745701	0.0181021475213919	AT1G69780
1.5151252279501	1.86466585539369	12.6142220308804	0.000382822834923209	0.0188124245385731	AT3G03820
0.608607932712528	5.5513889213546	12.5348896334826	0.000399423204333726	0.0195240605025515	AT3G28040
-0.712225445456073	2.77833780658226	12.4759496096181	0.000412225044519738	0.0200434910828753	AT2G41130
-0.782615237254576	1.8429663323375	12.3573869019101	0.000439245051295134	0.021189549228447	AT2G34140
0.95214628484644	1.11579431860541	12.2726383063048	0.000459647981663577	0.0221159086321055	AT2G04100
-0.841628054263901	1.45738991435963	12.2406858692682	0.000467586383084066	0.0224392756965447	AT5G46590
-0.986340869189171	0.866289481386476	12.0806432462222	0.000509480167031397	0.0242602080569886	AT3G52460
0.991190771539786	0.816282890791295	12.0482494735912	0.000518410389709901	0.0246218212927166	AT4G18610
1.14006126036265	0.932230482355009	12.0240831878527	0.000525175248055811	0.0248789960698521	AT1G47510
-0.695828854952205	2.93760761460046	11.9671315334059	0.00054147232339461	0.0253899541361727	AT5G50160
-0.609997566873611	2.71858542326783	11.6140983282017	0.000654537622606474	0.0299300727280201	AT5G15150
0.944407692822931	0.812649364231598	11.5637773366245	0.000672490962452147	0.0305991690273288	AT1G07290
0.593964613399687	5.0827138217911	11.5345633135073	0.000683141221867641	0.0308552118543551	AT3G51660
0.756955125809484	1.73452825569237	11.5253815697784	0.000686523582029248	0.0308567233405731	AT1G68870
0.814549765349938	2.76187335058458	11.5195610944579	0.00068867647789814	0.0308781755102358	AT5G39030
0.931311039027232	0.763431195941452	11.4616269513427	0.000710480709975743	0.0316249722788236	AT3G48550
-0.829675235834136	1.30218063964786	11.4571262615	0.000712203517466834	0.0316252684816357	AT4G38410
-0.604305343427163	2.31255366702265	11.439006887928	0.000719182190956092	0.0318583880166799	AT4G10380
0.60718133314642	5.70546161916585	11.403861780089	0.000732915916492366	0.0323889076957346	AT2G43550
-0.659684072309951	3.44786350175176	11.3799151196144	0.000742425097715298	0.0326525291186098	AT3G61890
-0.610430945603945	3.36928892039502	11.3598783742848	0.000750477388560721	0.0329280888485642	AT2G31110
1.01527859355184	0.868349986776652	11.305201731996	0.000772902504265242	0.0335920928033016	AT1G78410
0.675103504040809	4.5881638294826	11.2336180176341	0.000803288976947313	0.0348306100404355	AT5G56860
0.681799098277655	3.57038886156647	11.1895043922118	0.000822613143528843	0.0355847770163134	AT5G64770
0.771933635856743	2.27422909518445	11.1590735219513	0.000836216732851945	0.0360885291639242	AT1G15580
-0.805697516333004	1.59529648981689	11.1441350313609	0.000842977706184053	0.036185510863813	AT1G49470
0.730241043522729	1.98538631025908	11.1411072357593	0.000844354768365509	0.036185510863813	AT3G45710
-0.677495963634436	2.13802420441683	11.0321504535916	0.000895452123199041	0.0377606217993408	AT5G67090
1.00153409331179	1.69402174179526	10.941050974848	0.000940568017023362	0.0393926986766057	AT4G16008
0.61407294271005	3.01782740221745	10.9337679055746	0.000944272599586937	0.0394581756580228	AT5G15820
0.617000836414547	2.40825325524262	10.9165189503957	0.000953105354087315	0.0397371616857942	AT4G14550
0.674588949710959	6.76840869389855	10.887968688281	0.00096790919849436	0.0402632747400769	AT1G29690
1.11816637313375	1.70731044987447	10.7878475366379	0.00102168615253482	0.0420259652207848	AT1G36622
0.943411865690521	0.788040937535304	10.7802623692898	0.00102588139168144	0.0421045485209477	AT5G10970
0.615521497196459	2.13075131416848	10.704089888572	0.00106898959679301	0.0436792467620877	AT1G64170
-0.769212041481082	2.18111123404346	10.662648878623	0.00109320721992338	0.0444715731760441	AT1G23000
0.651029979161949	3.10139711941376	10.6510897366631	0.00110006071034076	0.0446518034585012	AT2G33480
1.13033756923292	0.283329469191982	10.6316160316634	0.00111170523847669	0.0449373054818036	AT5G52600
-1.06250256527706	0.959123535511797	10.5658164257778	0.0011519814436712	0.0463509040261418	AT5G64530
-0.780067161661209	1.79861676283303	10.540220958684	0.00116804454814792	0.0468948255626795	AT4G35900
0.703399783541649	2.1010150360485	10.4663281414444	0.00121570113314788	0.0481783666272025	AT1G30757
0.717640435380153	2.41182938794122	10.441163157083	0.00123237637849123	0.0486300469011485	AT1G67920
