logFC	logCPM	LR	PValue	FDR	geneId
0.65544357	5.42311125	15.16839621	9.83E-05	0.002349851	AT5G19290
0.869883863	8.231864638	15.14924961	9.93E-05	0.002370837	AT1G72140
0.901755106	1.988080287	15.05684044	0.000104321	0.00248049	AT1G17147
-0.720417871	2.668795321	14.99517014	0.000107787	0.002556524	AT5G03670
0.811637721	4.10353491	14.97961547	0.000108679	0.00257449	AT2G23050
1.493463	0.813110289	14.95746258	0.000109962	0.002598454	AT3G13404
-0.729163895	2.738763022	14.86240761	0.000115645	0.00270937	AT4G09890
0.935659759	1.174248158	14.86235348	0.000115648	0.00270937	AT5G52900
1.183081985	1.096497441	14.8533476	0.000116202	0.002715739	AT3G15370
0.599635059	3.758895111	14.85330725	0.000116204	0.002715739	AT3G45430
-0.588618872	3.984921515	14.8188704	0.000118345	0.002759035	AT1G64620
0.598475043	3.950000704	14.7769558	0.000121005	0.002817609	AT3G26500
-0.632482617	3.902070247	14.76492671	0.00012178	0.002832191	AT1G53340
-0.630547777	5.956012244	14.75778755	0.000122242	0.002839481	AT5G14920
-1.33806022	0.779376452	14.74724505	0.000122927	0.002851936	AT2G39690
-0.962484294	2.501585205	14.72828344	0.00012417	0.002875244	AT1G05280
-0.610162713	5.589550422	14.72704586	0.000124251	0.002875244	AT1G72360
0.650550754	2.660267301	14.64520259	0.000129765	0.00299241	AT5G46060
0.587745479	8.932741378	14.62842532	0.000130925	0.003008281	AT1G03220
1.109390363	3.240661569	14.62578475	0.000131108	0.003008882	AT3G49330
0.695948072	2.984363551	14.61715977	0.00013171	0.003011837	AT4G02075
-0.728818833	3.824653816	14.60984188	0.000132222	0.003019942	AT4G01440
-0.823059898	2.185614039	14.59007016	0.000133617	0.003048153	AT2G42660
-0.923096355	1.462033962	14.58034788	0.000134308	0.003060268	AT4G19530
-0.603809545	6.200343156	14.52132016	0.000138582	0.003131533	AT4G17900
0.826722561	5.020172341	14.49369878	0.000140629	0.003174035	AT2G34500
0.630497086	6.28447153	14.4771668	0.000141869	0.003198238	AT4G20240
0.952717137	1.970886249	14.41247483	0.000146826	0.003286746	AT1G80730
0.800100863	2.757823133	14.36419593	0.00015064	0.003368161	AT3G60720
1.024688737	3.255177409	14.32216596	0.00015404	0.003440174	AT1G26945
0.913442154	1.274876836	14.31306722	0.000154787	0.003452808	AT2G36590
0.623284714	8.416619105	14.30933361	0.000155094	0.003455631	AT1G78830
-1.21532232	2.556487554	14.26293487	0.000158965	0.003533634	AT4G39675
0.966080716	2.679571946	14.21595099	0.000162983	0.003614556	AT1G54095
0.645543468	2.884821722	14.18304205	0.000165859	0.003669813	AT5G15820
0.600672715	4.031849426	14.16554456	0.000167408	0.003699818	AT2G32270
0.733453543	2.846014622	14.01993462	0.000180883	0.003988392	AT4G18197
-1.115277861	1.143276508	13.97035004	0.000185716	0.004090254	AT5G54050
-0.721767781	1.936442719	13.93881234	0.000188858	0.004149889	AT4G26260
-0.680550745	4.049022115	13.90245553	0.000192547	0.004216399	AT1G78020
-1.260470885	0.684095202	13.82158963	0.000201013	0.004396759	AT5G57780
-1.535749113	-0.007059771	13.78530955	0.000204932	0.004472252	AT3G60870
-0.60204929	2.637285288	13.78292801	0.000205192	0.004472819	AT4G26890
0.974746584	1.207474428	13.77552676	0.000206002	0.004485361	AT4G22200
-0.668634902	3.092598849	13.76658234	0.000206986	0.004501641	AT1G44760
-1.163551832	1.446030292	13.65914068	0.000219172	0.004734358	AT3G23240
-0.873690546	1.219779311	13.62245582	0.000223496	0.004816884	AT4G34970
0.71855994	2.709042749	13.61992917	0.000223797	0.004817939	AT5G04980
-0.776743529	2.270032713	13.61691821	0.000224156	0.004820244	AT5G64530
1.250175754	0.250417183	13.5562315	0.000231521	0.004973029	AT3G28917
1.142883815	0.447450486	13.52496187	0.000235411	0.005045241	AT1G53708
-1.392257194	-0.055907624	13.50438909	0.000238006	0.005083757	AT1G49030
-0.631600998	3.194200531	13.49177674	0.000239611	0.00511233	AT1G27620
-0.665389639	2.529076922	13.47998667	0.000241122	0.005138818	AT3G25790
0.694514222	2.60315667	13.43691861	0.000246721	0.005222044	AT4G25700
0.596464032	3.872143783	13.43526015	0.000246939	0.005222044	AT2G32430
0.590538294	2.853414553	13.41497438	0.000249624	0.005267168	AT4G18205
-0.635376947	3.256321479	13.41252137	0.00024995	0.005268245	AT3G11580
0.937488218	1.45856995	13.37686607	0.000254747	0.005357535	AT1G43140
-0.628418799	5.422825383	13.372158	0.000255387	0.005365098	AT1G32090
-1.050836928	1.192980606	13.365145	0.000256344	0.005379287	AT2G46160
-0.588188786	2.776961967	13.35922715	0.000257154	0.005384467	AT4G00940
1.011291693	0.872318583	13.28582549	0.00026742	0.005574998	AT5G46295
-0.604186791	3.827937122	13.25573218	0.000271748	0.005640607	AT3G23340
-0.602578784	3.732257322	13.24603763	0.000273157	0.005663705	AT3G05690
0.781494424	3.85128022	13.23763776	0.000274383	0.005682978	AT1G55240
0.688542883	2.184853585	13.11986799	0.000292181	0.00600604	AT1G54217
0.963719955	2.133497861	13.10305732	0.000294814	0.006047172	AT1G67910
-1.26724075	0.54974042	13.00983189	0.00030986	0.006308401	AT5G38790
-0.793350971	1.507370475	12.9945877	0.000312393	0.006353202	AT1G63820
-0.710436209	2.07598196	12.9592674	0.000318342	0.00646731	AT1G03010
0.598401728	4.254492651	12.94926206	0.000320048	0.006495064	AT2G20340
-0.688176104	2.411077415	12.94214548	0.000321267	0.006505989	AT5G42785
-0.647587689	2.763398134	12.9206803	0.000324972	0.006574058	AT3G59680
0.643126166	3.591847589	12.91160514	0.000326551	0.006586748	AT5G47960
-1.132184896	2.425732972	12.90739336	0.000327287	0.006586748	AT1G16390
0.956595013	2.195420314	12.89915805	0.00032873	0.006601188	AT5G40630
0.871771534	4.087861391	12.83950839	0.000339377	0.00678647	AT1G45015
0.77128676	1.675247281	12.81825186	0.000343254	0.006856836	AT1G70885
-0.806976918	2.346107715	12.78248101	0.000349881	0.006974627	AT1G48690
-0.948100378	0.943987334	12.77290733	0.000351676	0.007003111	AT3G17580
0.592409977	3.656427873	12.75121043	0.000355779	0.007058144	AT2G34340
-0.931914699	0.976205117	12.75067266	0.000355881	0.007058144	AT3G55310
0.864821616	1.32672432	12.74794901	0.0003564	0.007058144	AT1G36622
1.200729099	0.481268598	12.7473425	0.000356515	0.007058144	AT5G22390
-0.944327971	2.454154096	12.69933269	0.000365786	0.007216442	AT5G22570
1.075113048	1.479192808	12.67471414	0.000370634	0.007289514	AT1G70440
-0.681522983	4.878810718	12.65303336	0.000374957	0.007351846	AT5G14760
-0.706387106	2.530937726	12.63992312	0.000377596	0.007395997	AT2G28650
-0.867397068	2.066205097	12.59231255	0.000387337	0.007571282	AT5G24880
0.633635561	3.513194059	12.54437358	0.000397401	0.007747492	AT3G46130
1.08133906	0.661335744	12.53721034	0.000398927	0.007766085	AT5G52600
-0.904430864	2.228034374	12.52264603	0.000402049	0.007818894	AT1G49470
-1.098208864	1.884236308	12.46662797	0.000414287	0.008010589	AT1G21360
0.589246341	6.374878609	12.46602841	0.00041442	0.008010589	AT5G20150
0.775190858	2.128928902	12.46319466	0.000415049	0.008014647	AT5G02180
0.751771721	3.872528466	12.452618	0.000417406	0.008052025	AT1G73280
-0.718467033	2.396289344	12.38962467	0.000431726	0.008253306	AT5G01760
-0.672978348	3.567810557	12.38362846	0.000433115	0.008271581	AT3G62570
1.23109285	0.249372252	12.30723134	0.000451207	0.008582806	AT1G62760
-0.656930611	4.140220767	12.30224944	0.000452413	0.008590358	AT3G23190
-0.991328373	0.824471803	12.26852649	0.000460662	0.008727922	AT5G09430
0.803968596	2.245754243	12.25590653	0.000463788	0.008769764	AT5G45810
0.612035028	4.795479865	12.23699694	0.000468512	0.008848601	AT5G23750
-0.629982892	3.024304491	12.22662165	0.000471124	0.008882133	AT1G15800
0.811045394	1.276281535	12.21472649	0.000474138	0.008912575	AT5G60650
0.587315967	3.497142613	12.16715081	0.000486385	0.009124859	AT5G11540
-1.133969359	0.722820209	12.14968464	0.000490962	0.00920168	AT4G36000
0.700395817	4.793569262	12.09270949	0.000506194	0.009459246	AT3G56620
-0.838650302	1.372925815	12.09090609	0.000506683	0.009459246	AT5G57540
-0.726943412	4.592046581	12.0653719	0.000513671	0.009580333	AT3G23800
0.872947037	1.368899909	12.05150641	0.000517505	0.009642448	AT5G24655
1.180764047	0.363122592	11.96214795	0.000542922	0.010028067	AT5G16080
-0.714427958	4.208579764	11.91849646	0.000555793	0.010226274	AT5G49700
-0.680517478	3.572950839	11.91496727	0.000556847	0.010235815	AT4G23750
0.673971468	5.838377452	11.90661592	0.000559349	0.01027193	AT4G34138
-0.977628373	1.487933044	11.87862425	0.000567819	0.010377619	AT1G69930
0.906009725	1.283497404	11.81757157	0.000586743	0.010662332	AT1G49620
0.701960193	2.197555303	11.81477741	0.000587625	0.010668204	AT1G49210
-0.662571263	2.571578598	11.7972949	0.000593168	0.010758635	AT5G59790
-1.167282963	0.238950135	11.72738743	0.00061587	0.011117644	AT1G58150
-0.654182695	4.646263323	11.71735389	0.000619199	0.011167202	AT1G67340
0.863134565	1.004718851	11.69825264	0.000625588	0.011261176	AT4G12410
-0.626450162	6.811922328	11.68845606	0.000628891	0.011309974	AT5G07580
0.984868039	1.779952453	11.68396932	0.000630409	0.011316228	AT3G02150
1.361896939	0.275474455	11.67709378	0.000632743	0.011338639	AT1G66700
0.65080005	6.075424079	11.67675824	0.000632857	0.011338639	AT1G66800
-0.672325006	3.860305424	11.67313162	0.000634092	0.011342811	AT2G12646
-0.595512431	3.282771036	11.67105617	0.0006348	0.011342811	AT5G45210
0.709551926	4.598260029	11.66696425	0.000636197	0.011355915	AT4G29800
0.632398607	7.602024888	11.61050041	0.000655805	0.011662349	AT3G09220
0.74407982	1.74802645	11.60654123	0.000657203	0.01167634	AT5G03720
1.079757067	1.613992512	11.5756364	0.000668216	0.011828035	AT5G20710
-0.643071831	4.037804677	11.55310767	0.000676361	0.011948196	AT1G67710
0.604281796	3.929840345	11.55204323	0.000676748	0.011948196	AT1G73010
0.604911268	2.256858081	11.55168446	0.000676879	0.011948196	AT1G80520
0.803147573	1.97648801	11.51028692	0.000692121	0.012183495	AT2G41330
1.085316953	0.388093507	11.42830103	0.000723338	0.012686286	AT3G08500
-0.594452357	2.873764458	11.37860028	0.000742951	0.012994502	AT1G07280
1.100510025	0.679326083	11.35502188	0.000752442	0.013136475	AT3G26960
0.649915044	3.903669047	11.32428279	0.000765001	0.013319233	AT3G59340
-0.976314376	0.623394673	11.31709676	0.000767967	0.013346567	AT4G16230
-0.870216182	2.901989461	11.30825446	0.000771633	0.013398096	AT3G14260
0.704289227	2.313606749	11.27955675	0.000783653	0.013594453	AT1G29000
-1.396514915	0.832747562	11.26871597	0.000788242	0.013643178	AT4G16220
-0.599134215	2.3801048	11.26090399	0.000791567	0.013682077	AT1G68238
-0.733375336	2.095633891	11.23082617	0.000804498	0.013867983	AT1G11540
0.644708695	2.272594392	11.22308106	0.000807863	0.013900909	AT1G14260
-0.851725731	1.150783968	11.19779637	0.000818945	0.014078936	AT5G52670
-0.585235311	2.307727116	11.19573097	0.000819857	0.014081952	AT2G31085
-0.828883923	1.849744339	11.18220551	0.000825855	0.014172243	AT3G56060
0.862408721	1.386223329	11.17836205	0.000827568	0.014188894	AT5G43570
-0.786705245	3.303831664	11.13969452	0.000844998	0.014448862	AT1G69490
0.688085708	2.346863418	11.10858801	0.000859289	0.014653903	AT5G25010
0.588710363	3.591698238	11.09578015	0.000865244	0.014742304	AT5G38350
0.696917056	2.438554012	11.04079042	0.000891289	0.015145567	AT1G57560
-0.796827017	2.453965283	10.99445595	0.000913848	0.015515132	AT5G24070
0.965887852	2.010451305	10.98804782	0.000917014	0.015555055	AT5G43980
0.704714336	1.734278758	10.97729848	0.000922348	0.015604004	AT2G28870
-0.639286657	2.138204925	10.96925922	0.000926358	0.015657987	AT3G45660
0.675008403	3.705262498	10.96628867	0.000927844	0.015669252	AT5G44410
-0.627718035	3.192842832	10.90085744	0.000961198	0.016175364	AT5G38100
-0.860836803	1.934113112	10.88376075	0.000970111	0.016282358	AT3G01516
1.076655216	0.642315466	10.88180271	0.000971137	0.016285282	AT3G14880
0.737300103	3.153706025	10.87279532	0.000975871	0.016336017	AT5G61260
-0.692411566	1.788020428	10.83466327	0.000996174	0.016632196	AT4G20040
0.678299803	5.985425172	10.80148756	0.001014186	0.016892194	AT5G24140
0.770378091	3.372237193	10.80110072	0.001014398	0.016892194	AT3G12970
0.790346297	1.45825634	10.72991899	0.001054171	0.017433027	AT1G59850
-0.981884513	4.432847314	10.66204824	0.001093562	0.018037645	AT5G15830
-0.657662284	1.855926655	10.62910903	0.001113213	0.018314372	AT1G80760
-0.666811514	1.793344237	10.52080844	0.001180378	0.019303074	AT3G50140
-0.789783423	1.069642234	10.49550025	0.001196656	0.019502426	AT3G19500
-0.736066726	2.995809226	10.49388695	0.001197701	0.019502426	AT1G32970
0.816762744	1.813001244	10.49236302	0.00119869	0.019502426	AT2G41312
0.63924099	4.355904093	10.48814304	0.001201431	0.019530399	AT1G78950
-0.716705503	3.751264515	10.45555482	0.001222812	0.019801385	AT4G04700
1.171077115	0.328052426	10.4548483	0.00122328	0.019801385	AT4G28110
0.821718696	1.188290852	10.44850083	0.00122749	0.019852736	AT4G17785
-0.635766533	5.641451572	10.44285774	0.001231246	0.019896648	AT2G19590
-0.676311364	2.555393054	10.41604424	0.001249252	0.020170566	AT5G43020
1.171327846	-0.009951814	10.37238524	0.001279142	0.020583631	AT1G09400
-0.622193517	2.414065675	10.36808077	0.001282128	0.020614327	AT2G42360
0.693395924	5.022072847	10.35833289	0.001288915	0.020671307	AT5G23190
1.212139643	0.378050709	10.35148435	0.001293706	0.020713384	AT2G37370
-0.750703774	2.384342779	10.34242937	0.001300068	0.020797823	AT2G20562
-0.685597122	1.467878667	10.32314668	0.001313721	0.020963612	AT1G76220
0.691205838	1.774987418	10.2598253	0.001359586	0.021587373	AT5G44700
-0.89239924	1.786076201	10.25652594	0.001362019	0.021603414	AT5G28490
0.685504609	1.816602285	10.21861867	0.001390299	0.021947443	AT4G15700
0.619923735	2.433485272	10.21134608	0.001395793	0.021997829	AT4G34250
-1.4435068	2.374366335	10.18493965	0.001415924	0.022260042	AT3G55970
-0.829885157	1.272622021	10.16748483	0.001429391	0.022398094	AT3G48970
-0.671942754	1.850173317	10.15809057	0.001436693	0.022494077	AT2G28710
1.039257152	1.865854728	10.15618012	0.001438183	0.022498973	AT3G60280
1.312157315	-0.142498497	10.11126065	0.001473661	0.022997537	AT5G07880
-0.805702091	1.127393003	10.06391937	0.001512012	0.023576785	AT2G35585
0.808758047	5.085844559	10.0603399	0.001514953	0.023584162	AT5G04370
0.594369846	5.037843376	10.00677082	0.001559658	0.024162052	AT2G39380
-0.858696524	1.206076594	9.993872386	0.00157062	0.024283191	AT1G13620
0.947918986	1.010964486	9.983827176	0.001579211	0.024346595	AT2G28210
-0.647561482	2.543985759	9.981220211	0.001581448	0.024361443	AT4G01240
0.92260597	1.081756855	9.940937499	0.001616432	0.024817794	AT2G17770
0.591022006	3.065561943	9.939071677	0.001618071	0.024817794	AT5G23955
-0.74977612	1.685691818	9.93817211	0.001618862	0.024817794	AT4G19980
0.657557788	6.24085947	9.903057281	0.001650044	0.025214944	AT2G30550
-0.981122951	3.986640651	9.894410418	0.001657816	0.025293264	AT1G61840
-0.689669595	1.577234546	9.881725212	0.001669284	0.025447921	AT1G13430
-0.954096802	0.796435117	9.872865818	0.00167734	0.025530029	AT3G61970
-0.97859484	0.769451143	9.845520107	0.001702458	0.025850595	AT5G38420
-0.63747498	2.143554418	9.836667296	0.001710672	0.025934106	AT2G01990
-0.670554124	2.361925129	9.824446934	0.001722075	0.026045018	AT2G31230
0.767029249	1.736109874	9.808953737	0.001736643	0.026223854	AT3G14362
0.648197792	1.980726583	9.754907976	0.001788446	0.026878712	AT2G36640
1.173186453	-0.091818279	9.749860686	0.001793363	0.026931439	AT2G07042
-0.703768684	1.834392657	9.747987138	0.001795192	0.02693774	AT2G40475
-0.669069393	2.034812464	9.67787034	0.001865007	0.027854168	AT5G67350
-0.809655312	3.546613361	9.665204231	0.001877909	0.028003107	AT4G38410
0.66803633	1.672303624	9.577717374	0.001969531	0.029228096	AT2G26440
-0.78895679	1.629092181	9.561393089	0.001987123	0.029425113	AT2G26870
-0.912317407	1.604480303	9.553012331	0.001996216	0.029514039	AT5G45580
-0.586212195	4.73144554	9.505625458	0.002048429	0.030192615	AT3G58120
0.633977732	3.165673123	9.470425157	0.00208811	0.030706457	AT2G40390
-0.888123742	0.623259958	9.413371825	0.002154087	0.031531157	AT1G26870
-1.140511618	0.495361514	9.408615473	0.002159682	0.031588867	AT5G38540
1.142800523	0.005419579	9.376760088	0.002197536	0.032044467	AT2G42980
-0.698360198	3.284454548	9.372808963	0.002202278	0.032082912	AT5G02550
-0.630038235	1.849948617	9.363001126	0.002214093	0.032187696	AT1G23935
-0.713579781	3.881770208	9.315725643	0.002271954	0.032953673	AT3G45530
0.592926139	6.484666272	9.29894325	0.002292861	0.033156293	AT5G42590
0.598172307	5.94942047	9.253554677	0.002350388	0.033904216	AT1G18870
0.702922837	1.867075391	9.173257647	0.002455771	0.0351293	AT3G57950
0.748017339	2.545370739	9.158866579	0.002475158	0.035338014	AT1G29290
-0.782842153	2.27832002	9.110992708	0.002540779	0.036086242	AT4G16270
0.809627805	0.899303385	9.104298491	0.002550095	0.03619166	AT5G48670
-0.684298756	1.65038804	9.084703311	0.002577563	0.036527258	AT5G59510
0.586670454	2.55170117	9.043138388	0.002636826	0.037146795	AT1G75590
0.716994661	2.320932046	9.014919126	0.002677847	0.037597844	AT5G51390
-0.656272918	1.779176504	8.991505416	0.002712375	0.037876162	AT5G40210
0.700303378	1.216106048	8.986809748	0.002719353	0.037918219	AT5G27630
0.628659663	9.13138057	8.959921619	0.002759667	0.038424297	AT3G01420
-1.15288766	0.039371373	8.951589318	0.002772283	0.038487823	AT3G52540
-0.611583046	3.966156605	8.923158718	0.002815771	0.039034875	AT1G15640
-0.708969009	2.039892685	8.842575167	0.002942836	0.040629352	AT5G26230
0.910284278	1.216478752	8.842138779	0.00294354	0.040629352	AT1G35610
-0.724412874	4.767928779	8.810689311	0.002994709	0.041127764	AT1G68880
0.944737615	2.744028936	8.798102362	0.00301544	0.041347295	AT3G51680
0.721470724	1.457569654	8.79463528	0.003021176	0.041347295	AT2G38185
0.815052471	0.794460629	8.794441633	0.003021497	0.041347295	AT1G22160
-1.029748022	0.841543875	8.780524804	0.003044636	0.041574503	AT3G50200
0.994563699	2.989941402	8.727323162	0.003134764	0.042622533	AT3G14540
0.638010645	2.207938917	8.725296068	0.003138251	0.04263962	AT4G36240
-0.725513279	1.932701368	8.702446257	0.003177833	0.043018812	AT5G48485
0.688910933	3.044111167	8.701397907	0.003179661	0.043018812	AT5G54490
-0.587644025	4.557878013	8.680605083	0.003216142	0.043420187	AT1G31950
0.849261856	1.881247705	8.677997373	0.003220747	0.043451673	AT1G64930
-0.707958161	3.341711969	8.666065499	0.003241904	0.043667851	AT1G74490
-0.657296582	1.73727008	8.665099228	0.003243623	0.043667851	AT3G50190
-0.863150812	1.031173417	8.644240649	0.003280969	0.044108492	AT5G23800
-0.621340427	2.789391166	8.632368829	0.003302419	0.04434616	AT1G13600
0.894009711	0.63196027	8.61216802	0.003339246	0.044672053	AT1G22110
-0.705863935	2.596794729	8.580575393	0.00339768	0.045263726	AT5G17800
-0.657948348	2.008061052	8.547423389	0.003460116	0.045999337	AT4G09420
0.801493899	1.254895529	8.469533481	0.00361144	0.047811569	AT5G48175
-0.707230908	1.330607132	8.4492099	0.003652021	0.048248568	AT1G73965
-0.961569209	0.34262354	8.394877276	0.003762799	0.049434857	AT2G06200
0.622828386	4.108348861	8.392524798	0.003767672	0.049434857	AT1G14185
-0.986069378	1.070094371	8.376302061	0.003801451	0.049775576	AT3G49380
